G,IP,BF,H,R,ER,BB,IBB,Auto BB,K,HR,1B,RGO,LGO,FO,PO,LO,ERA,WHIP,H/6,HR/6,BB/6,K/6,K/BB,BAA,OBPA,SLGA,OPSA,BABIP_A,HR%_A,K%_A,BB%_A,GB%_A,FB%_A,GB/FB_A,Avg Diff,RE24,WPA,AB_A,SF_A,SH_A,2B_A,3B_A,GB_outs_A,FB_outs_A,SB_A,CS_A,SB%_A,Type,Season,Pitcher ID,Team,is_sub_row,Last Team,FIP,nIP,ERA-,nRuns,GS,GF,CG,SHO,W,L,SV,HLD,W-L%,WAR
7,21.333333333333332,93,29,18,18,4,0,0,7,4,11,24,9,14,6,0,5.0625,1.546875,8.15625,1.125,1.125,1.96875,1.75,0.3333333333333333,0.3548387096774194,0.6551724137931034,1.0100111234705227,0.32051282051282054,0.043010752688172046,0.07526881720430108,0.043010752688172046,0.6491228070175439,0.3508771929824561,1.85,236.2688172043011,3.469305303993019,-0.4788000000000001,87,2,0,12,2,37,20,0,0,,EG-H,S9,1,TBR,False,TBR,3.7200493762993765,22.333333333333332,148,14.676433929736278,4.0,2.0,1.0,0.0,2.0,5.0,0.0,0.0,0.2857142857142857,-0.004240296726443926
8,13.333333333333334,55,14,7,7,4,0,0,7,5,6,8,7,8,5,1,3.15,1.3499999999999999,6.300000000000001,2.25,1.7999999999999998,3.1500000000000004,1.75,0.27450980392156865,0.32727272727272727,0.6274509803921569,0.9547237076648841,0.23076923076923078,0.09090909090909091,0.12727272727272726,0.07272727272727272,0.5666666666666667,0.43333333333333335,1.3076923076923077,248.30357142857142,-1.7419773385413115,-0.038199999999999956,51,0,0,3,0,17,13,0,1,0.0,EG-B,S9,3,KCR,False,KCR,6.101299376299377,13.666666666666666,119,7.228694401413359,0.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.3768640010800149
9,18.333333333333332,82,22,15,15,8,0,0,7,5,10,5,10,14,16,0,4.909090909090909,1.6363636363636365,7.200000000000001,1.6363636363636367,2.618181818181818,2.290909090909091,0.875,0.3013698630136986,0.36585365853658536,0.6301369863013698,0.9959906448379552,0.27419354838709675,0.06097560975609756,0.08536585365853659,0.0975609756097561,0.3617021276595745,0.6382978723404256,0.5666666666666667,239.16470588235293,3.598377682970307,-0.5534999999999999,73,1,0,5,2,17,30,2,1,0.6666666666666666,WC-H,S9,5,TEX,False,TEX,5.467208467208467,20.0,111,9.92004405658148,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.05768078806934947
7,30.333333333333332,129,28,17,17,14,0,0,32,4,15,11,13,27,4,0,3.3626373626373627,1.3846153846153846,5.538461538461538,0.7912087912087913,2.769230769230769,6.32967032967033,2.2857142857142856,0.2545454545454545,0.32558139534883723,0.4727272727272727,0.79830866807611,0.3037974683544304,0.031007751937984496,0.24806201550387597,0.10852713178294573,0.46551724137931033,0.5344827586206896,0.8709677419354839,255.41538461538462,-4.175936590988244,-0.5136999999999999,110,5,0,6,3,27,31,2,1,0.6666666666666666,BS-H,S9,37,MIA,False,MIA,2.3653103653103655,30.666666666666668,78,10.636056488437177,5.0,5.0,3.0,1.0,2.0,3.0,0.0,0.0,0.4,0.8929381767740789
7,21.333333333333332,98,28,19,19,8,0,0,20,3,16,9,6,20,7,0,5.34375,1.6875,7.875,0.84375,2.25,5.625,2.5,0.3218390804597701,0.3673469387755102,0.5632183908045977,0.930565329580108,0.373134328358209,0.030612244897959183,0.20408163265306123,0.08163265306122448,0.38636363636363635,0.6136363636363636,0.6296296296296297,231.5252525252525,4.751879129029374,-1.2672,87,3,0,6,3,17,27,2,0,1.0,NH-H,S9,39,MIA,False,MIA,2.4544243762993765,22.0,73,7.162569427385539,5.0,3.0,2.0,1.0,1.0,5.0,0.0,0.0,0.16666666666666666,-0.11407347311863539
3,4.333333333333333,17,2,3,3,3,0,0,2,0,2,3,0,2,5,0,4.153846153846154,1.153846153846154,2.769230769230769,0.0,4.153846153846154,2.769230769230769,0.6666666666666666,0.14285714285714285,0.29411764705882354,0.14285714285714285,0.4369747899159664,0.16666666666666666,0.0,0.11764705882352941,0.17647058823529413,0.36363636363636365,0.6363636363636364,0.5714285714285714,265.11764705882354,-1.6586328684896146,-0.030099999999999988,14,0,0,0,0,4,7,0,0,,WC-S,S9,45,ATL,False,ATL,2.5301455301455302,5.666666666666667,9,0.2286944014133594,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.228505587627871
9,25.333333333333332,114,37,17,17,7,1,0,11,5,25,8,9,13,29,0,4.026315789473684,1.736842105263158,8.763157894736842,1.1842105263157894,1.6578947368421053,2.605263157894737,1.5714285714285714,0.34579439252336447,0.38596491228070173,0.5700934579439252,0.9560583702246269,0.3516483516483517,0.043859649122807015,0.09649122807017543,0.06140350877192982,0.3114754098360656,0.6885245901639344,0.4523809523809524,240.88135593220338,-1.1643836968051695,-0.6166999999999999,107,0,0,5,2,19,42,1,4,0.2,SF-H,S9,63,CHC,False,CHC,3.902615165773061,25.333333333333332,138,15.58776407317999,5.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,0.4,0.5365102690214396
1,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,18.0,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,,321.0,-0.1996943453897096,0.0016,1,0,0,0,0,0,0,0,0,,BB-B,S9,73,COL,False,COL,-4.623700623700623,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023654275761259756
4,23.0,93,19,8,8,8,0,0,19,3,9,8,11,23,5,0,2.0869565217391304,1.173913043478261,4.956521739130435,0.7826086956521738,2.0869565217391304,4.956521739130435,2.375,0.2261904761904762,0.2903225806451613,0.4523809523809524,0.7427035330261137,0.25396825396825395,0.03225806451612903,0.20430107526881722,0.08602150537634409,0.42857142857142855,0.5714285714285714,0.75,257.531914893617,-7.608723540731241,0.6785,84,1,0,4,3,21,28,0,1,0.0,FP-S,S9,74,CIN,False,CIN,2.463255898038507,23.0,39,4.0,4.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.75,1.103562587745982
9,37.0,158,45,16,16,7,0,0,27,5,32,24,17,23,15,0,2.5945945945945947,1.4054054054054055,7.297297297297297,0.8108108108108109,1.135135135135135,4.378378378378378,3.857142857142857,0.2980132450331126,0.3291139240506329,0.47019867549668876,0.7993125995473216,0.33613445378151263,0.03164556962025317,0.17088607594936708,0.04430379746835443,0.5476190476190477,0.4523809523809524,1.2105263157894737,254.0125,-8.31129766841307,0.10499999999999998,151,0,0,5,3,46,38,2,0,1.0,BF-S,S9,76,COL,False,COL,2.2411642411642414,37.0,84,13.884942363890987,6.0,6.0,3.0,1.0,5.0,1.0,0.0,0.0,0.8333333333333334,1.413334679962937
9,35.0,138,31,16,16,12,1,0,23,4,16,21,15,20,16,0,2.742857142857143,1.2285714285714286,5.314285714285714,0.6857142857142857,2.057142857142857,3.942857142857143,1.9166666666666667,0.25,0.3115942028985507,0.46774193548387094,0.7793361383824217,0.2727272727272727,0.028985507246376812,0.16666666666666666,0.08695652173913043,0.5443037974683544,0.45569620253164556,1.1944444444444444,258.3943661971831,-8.454616636332734,0.8255999999999999,124,2,0,7,4,43,36,2,3,0.4,EN-H,S9,78,ATL,False,ATL,2.576299376299376,36.333333333333336,70,11.338455140174052,6.0,3.0,2.0,1.0,6.0,2.0,0.0,1.0,0.75,1.3539697523091272
10,29.333333333333332,135,41,27,27,11,0,1,14,3,19,12,9,14,33,1,5.522727272727273,1.7727272727272727,8.386363636363637,0.6136363636363636,2.25,2.8636363636363638,1.2727272727272727,0.3360655737704918,0.3851851851851852,0.5737704918032787,0.9589556769884638,0.35514018691588783,0.022222222222222223,0.1037037037037037,0.08148148148148149,0.3472222222222222,0.6527777777777778,0.5319148936170213,242.5985401459854,3.184543432953513,-0.13790000000000008,122,2,0,18,1,25,47,2,1,0.6666666666666666,WC-B,S9,100,DET,False,DET,2.8762993762993765,30.0,147,19.636056488437177,5.0,7.0,3.0,0.0,3.0,3.0,0.0,1.0,0.5,0.17899922171363608
10,26.666666666666668,132,41,32,32,18,1,0,8,6,23,24,22,9,10,0,7.199999999999999,2.2125,9.225,1.3499999999999999,4.05,1.7999999999999998,0.4444444444444444,0.36283185840707965,0.44696969696969696,0.6637168141592921,1.110686511128989,0.35,0.045454545454545456,0.06060606060606061,0.13636363636363635,0.7285714285714285,0.2714285714285714,2.6842105263157894,238.44202898550725,11.88968001585944,-0.9097,113,1,0,8,4,51,19,5,2,0.7142857142857143,EG-S,S9,103,ANA,False,ANA,5.726299376299377,30.333333333333332,101,13.636056488437177,4.0,3.0,1.0,0.0,2.0,3.0,0.0,0.0,0.4,-0.702568960243823
6,13.666666666666666,60,17,14,14,4,0,1,9,6,6,6,6,11,6,1,6.146341463414634,1.5365853658536586,7.463414634146341,2.6341463414634148,1.75609756097561,3.951219512195122,2.25,0.30357142857142855,0.35,0.7142857142857143,1.0642857142857143,0.2682926829268293,0.1,0.15,0.06666666666666667,0.41379310344827586,0.5862068965517241,0.7058823529411765,254.11111111111111,4.5898569621200975,-0.8495,56,0,0,5,0,12,17,2,2,0.5,FP-B,S9,109,HOU,False,HOU,6.6445920592262055,14.0,164,10.186487240879865,5.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.237895222874682
7,23.333333333333332,103,24,15,15,10,0,0,22,5,11,9,14,19,4,1,3.857142857142857,1.4571428571428573,6.171428571428573,1.2857142857142858,2.5714285714285716,5.6571428571428575,2.2,0.25806451612903225,0.3300970873786408,0.5053763440860215,0.8354734314646624,0.2878787878787879,0.04854368932038835,0.21359223300970873,0.0970873786407767,0.5106382978723404,0.48936170212765956,1.0434782608695652,254.28846153846155,-0.7678067031673887,-0.2953,93,0,0,8,0,24,23,2,0,1.0,BS-B,S9,111,HOU,False,HOU,3.5620136620136624,24.666666666666668,98,10.761689988716666,4.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.3333333333333333,0.4563193162124848
7,24.0,107,21,20,20,15,0,1,36,8,9,13,6,12,4,0,5.0,1.5,5.25,2.0,3.75,9.0,2.4,0.23076923076923078,0.3364485981308411,0.5494505494505495,0.8858991475813907,0.2708333333333333,0.07476635514018691,0.3364485981308411,0.14018691588785046,0.5555555555555556,0.4444444444444444,1.25,249.2803738317757,4.171527348329543,-0.14669999999999986,91,1,0,3,1,20,16,1,0,1.0,TT-H,S9,112,HOU,False,HOU,4.58463270963271,25.666666666666668,118,13.481650980585394,4.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4,-0.02287472404805322
3,4.0,13,2,0,0,1,0,0,0,0,1,1,5,2,2,0,0.0,0.75,3.0,0.0,1.5,0.0,0.0,0.16666666666666666,0.23076923076923078,0.25,0.4807692307692308,0.16666666666666666,0.0,0.0,0.07692307692307693,0.6666666666666666,0.3333333333333333,2.0,308.0,-2.9945996239106183,0.5588000000000001,12,0,0,1,0,8,4,0,0,,EG-H,S9,117,HOU,False,HOU,2.1262993762993765,4.333333333333333,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.3473628982808162
7,28.0,123,40,21,21,8,0,0,14,1,26,10,12,22,16,1,4.5,1.7142857142857142,8.571428571428571,0.21428571428571427,1.7142857142857142,3.0,1.75,0.35714285714285715,0.3902439024390244,0.5535714285714286,0.943815331010453,0.39,0.008130081300813009,0.11382113821138211,0.06504065040650407,0.43283582089552236,0.5671641791044776,0.7631578947368421,239.6984126984127,1.8167319050100894,-0.5185000000000001,112,3,0,7,6,29,38,1,2,0.3333333333333333,TD-H,S9,130,KCR,False,KCR,1.6977279477279479,28.666666666666668,94,12.025475024474977,6.0,3.0,2.0,0.0,2.0,3.0,0.0,0.0,0.4,0.2715622798405129
8,14.0,61,13,7,7,8,0,0,6,3,5,3,11,16,4,0,3.0,1.5,5.571428571428571,1.2857142857142856,3.4285714285714284,2.571428571428571,0.75,0.24528301886792453,0.3442622950819672,0.5094339622641509,0.8536962573461182,0.22727272727272727,0.04918032786885246,0.09836065573770492,0.13114754098360656,0.4444444444444444,0.5555555555555556,0.8,257.5245901639344,-2.650099438865362,-0.21549999999999997,53,0,0,5,0,16,20,0,0,,FP-H,S9,134,NYM,False,NYM,5.019156519156519,16.333333333333332,69,5.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,0.5,0.48978525844615267
9,35.666666666666664,138,30,18,18,7,0,0,15,10,11,18,18,36,14,0,3.0280373831775704,1.0373831775700935,5.046728971962617,1.6822429906542058,1.177570093457944,2.5233644859813085,2.142857142857143,0.22900763358778625,0.26811594202898553,0.5343511450381679,0.8024670870671535,0.18867924528301888,0.07246376811594203,0.10869565217391304,0.050724637681159424,0.4444444444444444,0.5555555555555556,0.8,266.7142857142857,-5.395196346495178,0.08239999999999992,131,0,0,8,1,40,50,1,2,0.3333333333333333,FP-S,S9,149,PHI,False,PHI,4.7688227407853585,37.0,80,13.22869440141336,6.0,5.0,4.0,1.0,4.0,2.0,0.0,0.0,0.6666666666666666,1.0480277233253716
9,26.333333333333332,105,24,7,7,6,0,0,12,4,12,14,14,28,6,1,1.5949367088607596,1.139240506329114,5.4683544303797476,0.9113924050632911,1.3670886075949369,2.7341772151898738,2.0,0.24242424242424243,0.2857142857142857,0.46464646464646464,0.7503607503607503,0.24096385542168675,0.0380952380952381,0.11428571428571428,0.05714285714285714,0.46875,0.53125,0.8823529411764706,266.1203703703704,-10.410702555283569,1.0779,99,0,0,6,2,30,34,1,2,0.3333333333333333,FP-S,S9,166,SFG,False,SFG,3.123134819337351,27.666666666666668,62,7.604903355759715,4.0,7.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.4279785838686805
10,22.0,96,31,16,16,5,0,0,6,2,16,15,9,6,23,0,4.363636363636363,1.6363636363636365,8.454545454545455,0.5454545454545454,1.3636363636363635,1.6363636363636362,1.2,0.34444444444444444,0.375,0.5666666666666667,0.9416666666666667,0.3493975903614458,0.020833333333333332,0.0625,0.052083333333333336,0.5,0.5,1.0,257.51020408163265,3.806075379687828,-1.1801000000000001,90,1,0,12,1,29,29,1,1,0.5,WC-H,S9,195,ANA,False,ANA,2.6944811944811944,24.333333333333332,100,10.791729514373703,4.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.25,-0.026862780629058447
6,28.666666666666668,116,30,20,20,4,0,0,23,12,10,12,15,17,15,0,4.186046511627906,1.1860465116279069,6.279069767441859,2.511627906976744,0.8372093023255813,4.813953488372093,5.75,0.2702702702702703,0.29310344827586204,0.7117117117117117,1.0048151599875736,0.23376623376623376,0.10344827586206896,0.19827586206896552,0.034482758620689655,0.4838709677419355,0.5161290322580645,0.9375,243.14285714285714,-0.5750555051416341,-0.04819999999999992,111,1,0,3,5,30,32,2,1,0.6666666666666666,EN-S,S9,198,STL,False,STL,5.632113329787748,29.0,118,15.22869440141336,5.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.5,0.4849471322996637
2,3.6666666666666665,15,1,0,0,4,0,0,1,0,0,3,3,2,1,0,0.0,1.3636363636363638,1.6363636363636367,0.0,6.545454545454547,1.6363636363636367,0.25,0.09090909090909091,0.3333333333333333,0.18181818181818182,0.5151515151515151,0.1,0.0,0.06666666666666667,0.26666666666666666,0.6666666666666666,0.3333333333333333,2.0,306.8125,-2.615614807224219,0.0554,11,0,0,1,0,6,3,0,1,0.0,NT-H,S9,207,MIL,False,MIL,4.103572103572104,5.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31683409905675386
8,24.666666666666668,108,26,15,15,13,0,0,23,7,11,15,7,20,4,0,3.6486486486486487,1.581081081081081,6.324324324324324,1.7027027027027026,3.162162162162162,5.594594594594594,1.7692307692307692,0.2736842105263158,0.3611111111111111,0.6,0.961111111111111,0.2923076923076923,0.06481481481481481,0.21296296296296297,0.12037037037037036,0.52,0.48,1.0833333333333333,243.89908256880733,-1.5171856460656532,-0.26539999999999997,95,0,0,6,2,26,24,0,1,0.0,BS-B,S9,212,CLE,False,CLE,4.781704781704782,26.333333333333332,98,11.466526249011135,6.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.4,0.5496814166137552
10,10.0,36,9,5,5,2,1,0,3,3,2,7,9,4,2,0,3.0,1.1,5.4,1.7999999999999998,1.2000000000000002,1.7999999999999998,1.5,0.2727272727272727,0.3055555555555556,0.6666666666666666,0.9722222222222222,0.21428571428571427,0.08333333333333333,0.08333333333333333,0.05555555555555555,0.7777777777777778,0.2222222222222222,3.5,274.8285714285714,-1.459648134633859,0.12170000000000009,33,1,0,4,0,21,6,0,0,,EG-B,S9,219,CHC,False,CHC,5.276299376299376,12.333333333333334,109,6.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.2786190974657825
7,27.333333333333332,119,30,18,18,11,0,0,14,6,16,19,15,20,9,1,3.951219512195122,1.5,6.585365853658537,1.3170731707317074,2.414634146341464,3.073170731707317,1.2727272727272727,0.2803738317757009,0.3445378151260504,0.5327102803738317,0.8772480954998821,0.2727272727272727,0.05042016806722689,0.11764705882352941,0.09243697478991597,0.5671641791044776,0.43283582089552236,1.3103448275862069,256.2118644067797,-1.798255522596941,-0.10260000000000004,107,1,0,7,1,38,29,0,0,,TD-S,S9,249,PHI,False,PHI,4.412884742153035,29.0,116,15.0,6.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.5,0.6183216577120608
3,2.6666666666666665,11,3,1,1,1,0,0,1,0,2,2,0,2,2,0,2.25,1.5,6.75,0.0,2.25,2.25,1.0,0.3,0.36363636363636365,0.4,0.7636363636363637,0.3333333333333333,0.0,0.09090909090909091,0.09090909090909091,0.42857142857142855,0.5714285714285714,0.75,242.08333333333334,-1.7363125659541891,-0.10970000000000002,10,0,0,1,0,3,4,1,0,1.0,BS-B,S9,258,BOS,False,BOS,1.7512993762993765,3.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2141645100405957
2,2.3333333333333335,11,3,0,0,1,0,0,1,0,2,2,2,0,2,0,0.0,1.7142857142857142,7.7142857142857135,0.0,2.571428571428571,2.571428571428571,1.0,0.3,0.36363636363636365,0.5,0.8636363636363636,0.3333333333333333,0.0,0.09090909090909091,0.09090909090909091,0.6666666666666666,0.3333333333333333,2.0,269.5,-0.17750160551897715,-0.0274,10,0,0,0,1,4,2,0,0,,EG-S,S9,262,MIA,False,MIA,1.804870804870805,3.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058283413997074464
6,10.666666666666666,54,18,14,14,9,0,0,1,6,10,9,9,6,2,0,7.875,2.53125,10.125,3.375,5.0625,0.5625,0.1111111111111111,0.4,0.5,0.8666666666666667,1.3666666666666667,0.3157894736842105,0.1111111111111111,0.018518518518518517,0.16666666666666666,0.7142857142857143,0.2857142857142857,2.5,232.73333333333332,4.5143083514513975,-0.4428999999999999,45,0,0,1,1,20,8,3,3,0.5,EG-H,S9,265,SEA,False,SEA,11.032549376299377,12.666666666666666,127,7.18030565461029,0.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.3333333333333333,-0.2524494091415448
4,21.0,89,14,10,10,13,0,0,26,2,6,7,10,15,4,0,2.857142857142857,1.2857142857142858,4.0,0.5714285714285714,3.7142857142857144,7.428571428571429,2.0,0.18421052631578946,0.30337078651685395,0.3684210526315789,0.6717918391484329,0.25,0.02247191011235955,0.29213483146067415,0.14606741573033707,0.4864864864864865,0.5135135135135135,0.9473684210526315,254.64444444444445,-4.251443232841564,0.48579999999999995,76,0,0,4,2,18,19,1,0,1.0,TT-S,S9,270,2TM,False,CIN,1.9953469953469956,21.0,43,4.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.7530951920678592
1,4.0,17,5,2,2,0,0,0,1,1,3,2,3,5,1,0,3.0,1.25,7.5,1.5,0.0,1.5,,0.29411764705882354,0.29411764705882354,0.5294117647058824,0.8235294117647058,0.26666666666666666,0.058823529411764705,0.058823529411764705,0.0,0.45454545454545453,0.5454545454545454,0.8333333333333334,251.44444444444446,-0.7145606157793458,-0.07090000000000002,17,0,0,1,0,5,6,1,0,1.0,TT-S,S9,270,TBR,True,TBR,4.126299376299377,4.0,56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13409836235684408
3,17.0,72,9,8,8,13,0,0,25,1,3,5,7,10,3,0,2.823529411764706,1.2941176470588236,3.1764705882352944,0.3529411764705882,4.588235294117647,8.823529411764707,1.9230769230769231,0.15254237288135594,0.3055555555555556,0.3220338983050847,0.6275894538606404,0.24242424242424243,0.013888888888888888,0.3472222222222222,0.18055555555555555,0.5,0.5,1.0,255.44444444444446,-3.5368826170622203,0.5567,59,0,0,3,2,13,13,0,0,,TT-S,S9,270,CIN,True,CIN,1.493946435122906,17.0,40,3.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.6189968297110153
